sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
2,16,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,19,225,2,2,500,1,0.002,12,-0.05508446135840561,-0.05508446135840561,4.559550483178482,0,0.47452980825009866,0.07304107484881309,0.07222080599440563,6.322464855694023,3.0,2.0,True,0.2060130459240005,0.4811326794548388,0.0,0.0,0.0,
2,15,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,46,254,2,2,500,1,0.002,10,-0.05454068100287923,-0.05454068100287923,4.559550483178482,0,0.5104666807061586,0.17647935962231884,0.09543758108419008,6.302656216863803,3.0,2.0,True,0.1940362765594032,0.5169244440560924,0.0,0.0,0.0,
2,18,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,69,231,2,2,500,1,0.002,8,-0.055047784128534616,-0.055047784128534616,4.559550483178482,0,0.418152622280999,0.28560293252132773,0.1022298775108287,6.28568074008321,3.0,2.0,True,0.17460202943124614,0.42211279452245837,0.0,0.0,0.0,
2,19,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,53,240,2,2,500,1,0.002,7,-0.055302644593312245,-0.055302644593312245,4.559550483178482,0,0.33114825653847185,0.2165370882015967,0.10438315196057207,6.299349208512862,3.0,2.0,True,0.1664603168222866,0.333486624850872,0.0,0.0,0.0,
2,21,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,109,208,2,2,500,1,0.002,12,-0.05494139671501941,-0.05494139671501941,4.559550483178482,0,0.5409294531930843,0.45798056858820446,0.09812193147075998,6.257159190395133,3.0,2.0,True,0.19703460416080654,0.5493858839069927,0.0,0.0,0.0,
2,23,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,42,254,2,2,500,1,0.002,8,-0.05506890589842861,-0.05506890589842861,4.559550483178482,0,0.43060378195243,0.15829293396012006,0.0858352144907371,6.306546536160769,3.0,2.0,True,0.17235489329506648,0.4348029508736879,0.0,0.0,0.0,
2,22,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,101,209,2,2,500,1,0.002,12,-0.05500804129730419,-0.05500804129730419,4.559550483178482,0,0.3887653704236118,0.4310157751656626,0.09696252948966749,6.263590403625214,3.0,2.0,True,0.1970626836172967,0.39347937091884905,0.0,0.0,0.0,
2,24,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,42,201,2,2,500,1,0.002,7,-0.05505830904681286,-0.05505830904681286,4.559550483178482,0,0.3532968755869176,0.1721786173350705,0.09504859719975578,6.303000024646577,3.0,2.0,True,0.15527974553762927,0.3561084778391387,0.0,0.0,0.0,
2,26,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,26,224,2,2,500,1,0.002,11,-0.05516096978707363,-0.05516096978707363,4.559550483178482,0,0.4088971662328556,0.10860836041475028,0.07080953415196943,6.316394848231754,3.0,2.0,True,0.20102870116064053,0.41357314397476636,0.0,0.0,0.0,
2,25,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,53,204,2,2,500,1,0.002,11,-0.054582078448286,-0.054582078448286,4.559550483178482,0,0.35853534249594304,0.24669260295978274,0.09994284592456609,6.2911891543247735,3.0,2.0,True,0.19129406331055068,0.3622974162608496,0.0,0.0,0.0,
2,29,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,23,233,2,2,500,1,0.002,9,-0.054825953666322036,-0.054825953666322036,4.559550483178482,0,0.37298352091029846,0.09112885262760076,0.0701564398196958,6.315976038923915,3.0,2.0,True,0.19024683378142943,0.37633307322019627,0.0,0.0,0.0,
2,30,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,20,258,2,2,500,1,0.002,11,-0.05502912942987148,-0.05502912942987148,4.559550483178482,0,0.3495938290289037,0.07687705964141446,0.07687705964141446,6.31902099413509,3.0,2.0,True,0.21282894331113597,0.3526703397505712,0.0,0.0,0.0,
2,27,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,32,259,2,2,500,1,0.002,9,-0.05490356438591437,-0.05490356438591437,4.559550483178482,0,0.3960513089632359,0.14384293740328633,0.09986184144834216,6.31099959201694,3.0,2.0,True,0.1898179162698032,0.39983155445048835,0.0,0.0,0.0,
2,31,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,41,216,2,2,500,1,0.002,9,-0.05524864832457688,-0.05524864832457688,4.559550483178482,0,0.30065048678875506,0.1597382885353862,0.10205082168271308,6.306041122122878,3.0,2.0,True,0.1921575741800757,0.3026391552479773,0.0,0.0,0.0,
2,32,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,63,228,2,2,500,1,0.002,12,-0.05508939816430125,-0.05508939816430125,4.559550483178482,0,0.4186135199494871,0.26590183909562,0.09786133601848826,6.289954743474687,3.0,2.0,True,0.19321236343246395,0.42415617133925004,0.0,0.0,0.0,
2,28,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,71,238,2,2,500,1,0.002,10,-0.0550018174670468,-0.0550018174670468,4.559550483178482,0,0.5110636273944041,0.28846965113498796,0.10317600635510837,6.287232514289648,3.0,2.0,True,0.2032153060484046,0.5173462461973837,0.0,0.0,0.0,
2,33,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,66,212,2,2,500,1,0.002,11,-0.05507375098849554,-0.05507375098849554,4.559550483178482,0,0.42249713115698023,0.2763849367430757,0.10274695487792095,6.288219244578964,3.0,2.0,True,0.20038908601764183,0.4274934266509122,0.0,0.0,0.0,
2,34,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,9,226,2,2,500,1,0.002,9,-0.054791466286824964,-0.054791466286824964,4.559550483178482,0,0.31717244841109676,0.045245583967489116,0.0404947589416801,6.324317043909467,3.0,2.0,True,0.17982182213829528,0.31969007699858193,0.0,0.0,0.0,
2,35,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,17,247,2,2,500,1,0.002,15,-0.05489392616691546,-0.05489392616691546,4.559550483178482,0,0.39019560635191425,0.07253141765828182,0.03965996520707939,6.320491789756619,3.0,2.0,True,0.25722360990302096,0.3943081423245604,0.0,0.0,0.0,
2,36,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,19,233,2,2,500,1,0.002,10,-0.05520325097398615,-0.05520325097398615,4.559550483178482,0,0.3776209748465617,0.09326465694449106,0.07594867057330996,6.320232622891722,3.0,2.0,True,0.2016461043853372,0.38121229873352547,0.0,0.0,0.0,
2,40,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,37,251,2,2,500,1,0.002,8,-0.05501566088508003,-0.05501566088508003,4.559550483178482,0,0.35098860752233424,0.1679214695423043,0.08916074747806076,6.305306314896733,3.0,2.0,True,0.1602801420501063,0.35408955818041926,0.0,0.0,0.0,
2,38,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,41,222,2,2,500,1,0.002,10,-0.05517822678265638,-0.05517822678265638,4.559550483178482,0,0.45342697218924843,0.18352326069288227,0.10482257853514468,6.301171160676093,3.0,2.0,True,0.19603094527504394,0.45867995233035463,0.0,0.0,0.0,
2,39,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,20,212,2,2,500,1,0.002,13,-0.05481697777404815,-0.05481697777404815,4.559550483178482,0,0.2854216194666429,0.08739051967671402,0.08040177696759107,6.3163890402752605,3.0,2.0,True,0.2181759910438747,0.2872166773095504,0.0,0.0,0.0,
2,37,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,43,221,2,2,500,1,0.002,9,-0.05501611653802829,-0.05501611653802829,4.559550483178482,0,0.5252678580417803,0.17261041564912782,0.09837243690542892,6.305921118419696,3.0,2.0,True,0.1791317806520291,0.5316125111914907,0.0,0.0,0.0,
2,41,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,43,232,2,2,500,1,0.002,12,-0.05499793911382156,-0.05499793911382156,4.559550483178482,0,0.3013141009787312,0.1648435365579142,0.059172750063988026,6.3048746866105105,3.0,2.0,True,0.22507482993788194,0.30318883715186684,0.0,0.0,0.0,
2,43,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,11,225,2,2,500,1,0.002,8,-0.05515983324765106,-0.05515983324765106,4.559550483178482,0,0.32163313211282757,0.0665984962184712,0.028721851692925487,6.319887566612088,3.0,2.0,True,0.17107800048109512,0.32408118303366873,0.0,0.0,0.0,
2,42,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,59,216,2,2,500,1,0.002,17,-0.05433615961702021,-0.05433615961702021,4.559550483178482,0,0.3929789665974124,0.24936551865244785,0.09843455807101802,6.293506168286352,3.0,2.0,True,0.2446698362771108,0.3981989566915016,0.0,0.0,0.0,
2,52,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,467,False,0,219,2,2,468,1,0.002136752136752137,8,-0.055050968841785064,-0.055050968841785064,4.559550483178482,0,0.2823330566212075,8.730425876796457e-05,8.730425876796457e-05,6.226604189052723,3.0,2.0,True,0.17308881185945102,0.2842329565301076,0.0,0.0,0.0,
2,44,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,37,222,2,2,500,1,0.002,7,-0.05455553312363648,-0.05455553312363648,4.559550483178482,0,0.3495626212590541,0.15238663676134512,0.06571390727706436,6.306221564309845,3.0,2.0,True,0.15939551376778624,0.3522627627447313,0.0,0.0,0.0,
2,45,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,104,218,2,2,500,1,0.002,8,-0.05519118919780297,-0.05519118919780297,4.559550483178482,0,0.5300535054264239,0.4101777048958395,0.10063573615475212,6.266327912249664,3.0,2.0,True,0.17284381529520548,0.5358617930708339,0.0,0.0,0.0,
2,46,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,30,241,2,2,500,1,0.002,12,-0.055164209442724044,-0.055164209442724044,4.559550483178482,0,0.4328321297395492,0.11093917493877085,0.06297507880177144,6.31516130207533,3.0,2.0,True,0.22219245120651102,0.4380117939657714,0.0,0.0,0.0,
2,49,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,26,213,2,2,500,1,0.002,9,-0.055074687197464556,-0.055074687197464556,4.559550483178482,0,0.5000198862116138,0.10511894032962892,0.1014317064267149,6.3159252684652145,3.0,2.0,True,0.1810149601870744,0.5058672270145075,0.0,0.0,0.0,
2,50,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,1,204,2,2,500,1,0.002,11,-0.05487181301667299,-0.05487181301667299,4.559550483178482,0,0.25150457514720564,0.011247663267344532,0.010842959701855125,6.3291052444511315,3.0,2.0,True,0.18466675122982304,0.2530080844786805,0.0,0.0,0.0,
2,47,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,55,286,2,2,500,1,0.002,9,-0.054938238553035035,-0.054938238553035035,4.559550483178482,0,0.4810096587540127,0.2126062677462721,0.10140358942373803,6.30025087210656,3.0,2.0,True,0.19807223619647324,0.48619588442207345,0.0,0.0,0.0,
2,48,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,47,209,2,2,500,1,0.002,10,-0.05504141869901513,-0.05504141869901513,4.559550483178482,0,0.43541692842986196,0.1867850224920189,0.0998152686799387,6.303705806774369,3.0,2.0,True,0.1891262461467207,0.44044326888462,0.0,0.0,0.0,
2,51,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,68,240,2,2,500,1,0.002,12,-0.054909884059068936,-0.054909884059068936,4.559550483178482,0,0.3714523389141872,0.2748458453744725,0.0984315075476325,6.2880211257296565,3.0,2.0,True,0.2166696565722367,0.37525847044718597,0.0,0.0,0.0,
2,53,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,75,226,2,2,500,1,0.002,13,-0.05472068748925096,-0.05472068748925096,4.559550483178482,0,0.5111853285103004,0.32856501952851497,0.1016276677220669,6.279059842070177,3.0,2.0,True,0.22569193412625385,0.5188063020770203,0.0,0.0,0.0,
2,54,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,52,199,2,2,500,1,0.002,11,-0.05454741056085144,-0.05454741056085144,4.559550483178482,0,0.39990126489463107,0.19909085251828917,0.1001990160078954,6.3007624014233405,3.0,2.0,True,0.18657313612015827,0.4047000571574515,0.0,0.0,0.0,
2,60,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,375,False,0,216,2,2,376,1,0.0026595744680851063,15,-0.05457392346951817,-0.05457392346951817,4.559550483178482,0,0.33739109360691144,8.951111580789347e-05,8.951111580789347e-05,5.844511442693037,3.0,2.0,True,0.20718156902074275,0.3428014616645085,0.0,0.0,0.0,
2,61,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,470,False,0,232,2,2,471,1,0.0021231422505307855,9,-0.05483696969508056,-0.05483696969508056,4.559550483178482,0,0.25064291165145747,8.384908530142322e-05,8.384908530142322e-05,6.236391323233376,3.0,2.0,True,0.1601747894528053,0.2524052776683143,0.0,0.0,0.0,
2,55,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,85,212,2,2,500,1,0.002,12,-0.05494017365934134,-0.05494017365934134,4.559550483178482,0,0.3699273968922848,0.36474731607571076,0.10148216833647089,6.273353604681683,3.0,2.0,True,0.20279485740423822,0.37403721343707286,0.0,0.0,0.0,
2,58,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,22,231,2,2,500,1,0.002,9,-0.054689712500791465,-0.054689712500791465,4.559550483178482,0,0.3189399427715395,0.08437530597722437,0.07417984057605562,6.317590994598287,3.0,2.0,True,0.17555482084881402,0.3215681832955813,0.0,0.0,0.0,
2,57,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,38,227,2,2,500,1,0.002,10,-0.05503547499352468,-0.05503547499352468,4.559550483178482,0,0.49439063886546436,0.14589107158539275,0.09853259519039748,6.310530168600233,3.0,2.0,True,0.18024968096570562,0.5008016788226023,0.0,0.0,0.0,
2,56,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,77,233,2,2,500,1,0.002,13,-0.05532105207900351,-0.05532105207900351,4.559550483178482,0,0.5317453616184388,0.35479138200262994,0.10280738408639371,6.276879241204833,3.0,2.0,True,0.23003764265130397,0.5397991610980543,0.0,0.0,0.0,
2,59,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,54,248,2,2,500,1,0.002,13,-0.05485363764703166,-0.05485363764703166,4.559550483178482,0,0.524564239002573,0.2249771281330852,0.09900281043712296,6.295511622153283,3.0,2.0,True,0.22205111596165994,0.5326395379749177,0.0,0.0,0.0,
2,62,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,15,202,2,2,500,1,0.002,12,-0.054793057613838236,-0.054793057613838236,4.559550483178482,0,0.24395616937344625,0.06627995910537733,0.06436745533527873,6.320524885228677,3.0,2.0,True,0.1921649018073843,0.2452297251332674,0.0,0.0,0.0,
2,63,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,55,220,2,2,500,1,0.002,7,-0.054913659005310755,-0.054913659005310755,4.559550483178482,0,0.4057728863686502,0.21615510467267451,0.09447441878602568,6.296563698926438,3.0,2.0,True,0.15875172434294943,0.4092802862351409,0.0,0.0,0.0,
2,64,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,43,218,2,2,500,1,0.002,8,-0.05515320342820029,-0.05515320342820029,4.559550483178482,0,0.3018300253164888,0.19128779250809583,0.09831789922732183,6.300236872721445,3.0,2.0,True,0.16896158950089843,0.303990487687474,0.0,0.0,0.0,
2,65,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,72,211,2,2,500,1,0.002,10,-0.055052426757432826,-0.055052426757432826,4.559550483178482,0,0.3321757371053446,0.2995623727958471,0.1009298619751163,6.283431310929266,3.0,2.0,True,0.1988264792215097,0.33489715053154534,0.0,0.0,0.0,
2,66,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,25,216,2,2,500,1,0.002,12,-0.054879416109503865,-0.054879416109503865,4.559550483178482,0,0.28340510062669155,0.1007547206194218,0.07191124283174409,6.317401706228117,3.0,2.0,True,0.20437119763389422,0.2853485572576619,0.0,0.0,0.0,
2,67,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,63,223,2,2,500,1,0.002,11,-0.054491931133245686,-0.054491931133245686,4.559550483178482,0,0.47426817435478835,0.25916979701176923,0.09941668163453687,6.290642159592638,3.0,2.0,True,0.21041096133489534,0.4802036126844792,0.0,0.0,0.0,
2,68,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,1,245,2,2,500,1,0.002,10,-0.055041774893627604,-0.055041774893627604,4.559550483178482,0,0.33953537043243226,0.01182347424382403,0.010438787932998714,6.332222398827456,3.0,2.0,True,0.18987338551116545,0.3425896966553153,0.0,0.0,0.0,
2,70,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,14,217,2,2,500,1,0.002,12,-0.0547834079355054,-0.0547834079355054,4.559550483178482,0,0.23539688055801983,0.06980161803832659,0.05565859483490535,6.320103895242243,3.0,2.0,True,0.20846550645559234,0.2360591274621779,0.0,0.0,0.0,
2,69,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,96,220,2,2,500,1,0.002,8,-0.05495375901538058,-0.05495375901538058,4.559550483178482,0,0.42449166561677354,0.39561867615286683,0.09757549204840944,6.269340063110583,3.0,2.0,True,0.16694975721554123,0.4286793389241107,0.0,0.0,0.0,
2,71,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,48,228,2,2,500,1,0.002,11,-0.054874870279549626,-0.054874870279549626,4.559550483178482,0,0.4552015413575473,0.2051033624221313,0.10045792764734468,6.3008701650849765,3.0,2.0,True,0.20010671957305595,0.4609398706819428,0.0,0.0,0.0,
2,72,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,23,216,2,2,500,1,0.002,10,-0.0550930656770916,-0.0550930656770916,4.559550483178482,0,0.3161483768551353,0.08561630828906998,0.08561630828906998,6.320357778025829,3.0,2.0,True,0.18518575372777865,0.31882108344957116,0.0,0.0,0.0,
2,73,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,24,220,2,2,500,1,0.002,12,-0.055136723273795596,-0.055136723273795596,4.559550483178482,0,0.36406808400696544,0.09317951294341678,0.08264885719127038,6.3198720496999945,3.0,2.0,True,0.21759153564216074,0.3676699663438049,0.0,0.0,0.0,
2,74,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,False,19,229,2,2,500,1,0.002,9,-0.055008691364462514,-0.055008691364462514,4.559550483178482,0,0.3514761952942582,0.07133086089595406,0.045854741017609335,6.322651858828636,3.0,2.0,True,0.171988077096286,0.3547662015341395,0.0,0.0,0.0,
2,75,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,63,209,2,2,500,1,0.002,11,-0.055050369295763346,-0.055050369295763346,4.559550483178482,0,0.43083640556527497,0.2586496661719013,0.09785324771645273,6.290652142330795,3.0,2.0,True,0.20335783002841842,0.43595351053645165,0.0,0.0,0.0,
2,76,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,90,243,2,2,500,1,0.002,9,-0.05503421615687287,-0.05503421615687287,4.559550483178482,0,0.4448139910835457,0.3718657109932815,0.09730399035703269,6.271931851005105,3.0,2.0,True,0.17965127187989044,0.4496744075251605,0.0,0.0,0.0,
2,77,0.064,25.0,1.0,2.0,1.5,0.0,H_N_inflated,lineage,5,500,True,52,207,2,2,500,1,0.002,9,-0.05508432771545646,-0.05508432771545646,4.559550483178482,0,0.43262620891007897,0.24987831929795679,0.09810777817547885,6.291457601298937,3.0,2.0,True,0.1753857546914134,0.4373414107185678,0.0,0.0,0.0,
