run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score,alarm,defense_fired,x_compute,x_bio_welfare,x_novelty_agency,x_institutional_capacity,x_transfer_comprehension,x_resilience
pilot_defended_seed1835086199,1835086199,37,0.4,0.4,0.0,233,False,0.0,False,False,0.28438765162196505,0.18840141999158913,0.03454172760103524,0.2919499895623865,0.19631072720637302,0.004408484016651023
pilot_defended_seed1835086199,1835086199,38,0.21400000000000002,0.2,0.2,231,False,0.0,False,False,0.27580193069293907,0.1875387624073224,0.07395068060311809,0.20014103540406525,0.20109612119215448,0.06147146970040068
pilot_defended_seed1835086199,1835086199,39,0.21400000000000002,0.2,0.2,237,False,0.0,False,False,0.12727658362833932,0.1686257768425903,0.06902907941706808,0.17810486463919745,0.2996498196542771,0.1573138758185279
pilot_defended_seed1835086199,1835086199,40,1.0,0.8,0.8,240,False,0.0,False,False,0.13015151153057025,0.1473291071873495,0.0887558262590165,0.2950008810275251,0.28055099807567363,0.05821167591986499
pilot_defended_seed1835086199,1835086199,41,0.014000000000000002,0.0,0.2,246,False,0.0,False,False,0.19426692697239079,0.23637490382570478,0.08951717809301535,0.2300517581131033,0.21859239482721668,0.03119683816856908
pilot_defended_seed1835086199,1835086199,42,0.22400000000000003,0.0,0.8,245,False,0.0,False,False,0.19133185327371827,0.17314823431203943,0.009425055614753918,0.2496333856421923,0.3371976400951659,0.03926383106213022
pilot_defended_seed1835086199,1835086199,43,0.05600000000000001,0.0,0.4,242,False,0.0,False,False,0.13664424905247952,0.30208217817736005,0.040231850070503096,0.26483391666435246,0.22142166249215314,0.034786143543151654
pilot_defended_seed1835086199,1835086199,44,0.614,0.6,0.2,242,False,0.0,False,False,0.22681474371213348,0.19776360338134819,0.0242799336062411,0.2260438461791778,0.24191919601626233,0.08317867710483706
pilot_defended_seed1835086199,1835086199,45,0.656,0.6,0.4,232,False,0.0,False,False,0.0012848014537252283,0.2936190130995373,0.009185379550628935,0.2957050645170746,0.39037539509421676,0.009830346284817217
pilot_defended_seed1835086199,1835086199,46,1.0,1.0,0.6,236,False,0.0,False,False,0.017310984126691506,0.18299825631857294,0.11203366007188816,0.2650403671869167,0.2947910094407135,0.12782572285521715
pilot_defended_seed1835086199,1835086199,47,1.0,1.0,1.0,238,False,0.0,False,False,0.11150541871133163,0.23468114867645853,0.01974554971789743,0.3173368626941957,0.2503079953667586,0.0664230248333582
pilot_defended_seed1835086199,1835086199,48,0.2,0.2,0.0,240,False,0.0,False,False,0.14364740042442353,0.2462809141509764,0.059766125501318906,0.20766965585409713,0.26824321960710873,0.07439268446207524
pilot_defended_seed1835086199,1835086199,49,0.05600000000000001,0.0,0.4,243,False,0.0,False,False,0.13658594468524415,0.168154059672381,0.06852919623631673,0.20565940024148419,0.37083013666194437,0.050241262502629586
pilot_defended_seed1835086199,1835086199,50,0.3565,0.0065,1.0,247,True,0.03,False,False,0.23768919216201995,0.1685982420656596,0.06574249840152008,0.3192306574551857,0.196909089636189,0.01183032027942561
pilot_defended_seed1835086199,1835086199,51,0.069,0.013,0.4,243,True,0.06,False,False,0.14787787179854112,0.16660297914816535,0.02294921524992409,0.20094655150150625,0.3316517140674315,0.12997166823443168
pilot_defended_seed1835086199,1835086199,52,0.5455000000000001,0.41950000000000004,0.6,246,True,0.09000000000000001,False,False,0.08439591114919089,0.17000603158594632,0.01474048312903691,0.28757750319044323,0.3753019989545995,0.0679780719907831
pilot_defended_seed1835086199,1835086199,53,0.352,0.226,0.6,241,True,0.12000000000000001,False,False,0.21557664487722594,0.1767631722177974,0.0168739657217543,0.2646442206363776,0.1846197550799528,0.14152224146689188
pilot_defended_seed1835086199,1835086199,54,0.4465,0.4325,0.2,242,True,0.15000000000000002,False,False,0.16399274854689935,0.2020799847960748,0.032080727192535984,0.2654702880859679,0.311552897072134,0.02482335430638803
pilot_defended_seed1835086199,1835086199,55,0.439,0.439,0.0,248,True,0.18000000000000005,False,False,0.11696628463308793,0.18064219615679059,0.02210698028709998,0.24739026005320966,0.27585819382765003,0.1570360850421617
pilot_defended_seed1835086199,1835086199,56,0.1015,0.0455,0.4,241,True,0.21000000000000008,False,False,0.07858377379999404,0.3412237173691621,0.006955692735147128,0.25681592516395396,0.2846381310561714,0.03178275987557129
pilot_defended_seed1835086199,1835086199,57,0.052,0.052,0.0,238,True,0.2400000000000001,False,False,0.10249380277637904,0.1669223439263225,0.12324996368018179,0.3311721046887238,0.22633716030075254,0.04982462462764027
pilot_defended_seed1835086199,1835086199,58,0.4585,0.4585,0.0,243,True,0.27000000000000013,False,False,0.10765717396423233,0.16711878584455503,0.11610242984781383,0.2588551726807526,0.28113696870427657,0.06912946895836966
pilot_defended_seed1835086199,1835086199,59,0.864,0.85,0.2,244,True,0.30000000000000016,False,False,0.06010134352545196,0.22381759005649232,0.020241574945295444,0.30143820074763045,0.29912805551206184,0.09527323521306785
pilot_defended_seed1835086199,1835086199,60,0.864,0.85,0.2,237,True,0.3300000000000002,False,False,0.1557279759306049,0.15857572565708547,0.05378785194479198,0.27882237736187904,0.2786918330078196,0.07439423609781912
pilot_defended_seed1835086199,1835086199,61,0.29200000000000004,0.278,0.2,237,True,0.3600000000000002,False,False,0.058363778138058736,0.17909782036803143,0.05823571063732962,0.29420666421359365,0.2502444413398073,0.15985158530317922
pilot_defended_seed1835086199,1835086199,62,0.906,0.85,0.4,238,True,0.39000000000000024,False,False,0.1538740855267224,0.2615219784660302,0.01641739265384845,0.21373426098531223,0.32343705968720476,0.031015222680881895
pilot_defended_seed1835086199,1835086199,63,0.906,0.85,0.4,231,True,0.42000000000000026,False,False,0.176848938918062,0.15279812564175171,0.0058667531069188485,0.28498297936119094,0.22671575636520103,0.15278744660687552
pilot_defended_seed1835086199,1835086199,64,0.4975,0.4975,0.0,226,True,0.45000000000000023,False,False,0.12568857757960958,0.1547718528010412,0.1833594568742937,0.3044250569502479,0.21327581415077254,0.018479241644034982
pilot_defended_seed1835086199,1835086199,65,0.976,0.85,0.6,222,True,0.48000000000000026,False,False,0.08694058714215953,0.22404176746995733,0.015824714149936584,0.21552608406939588,0.31441925070406296,0.14324759646448765
pilot_defended_seed1835086199,1835086199,66,0.656,0.6,0.4,214,True,0.5100000000000002,True,True,0.2938068416113831,0.16474631196882564,0.019490874635703384,0.3549408950788252,0.15651272119459608,0.010502355510666484
pilot_defended_seed1835086199,1835086199,67,0.22400000000000003,0.0,0.8,219,True,0.5400000000000001,True,True,0.16642020247863,0.163479991725333,0.05014992249328972,0.3523352538780939,0.2643511843198755,0.0032634451047780697
pilot_defended_seed1835086199,1835086199,68,0.126,0.0,0.6,216,True,0.5700000000000001,True,True,0.1738421430727825,0.15572905400920872,0.05617516238120374,0.3064207563921536,0.23091669851645283,0.07691618562819855
pilot_defended_seed1835086199,1835086199,69,0.95,0.6,1.0,216,True,0.6,True,True,0.12591412172881805,0.23858729199873654,0.04117313980670393,0.20032629016966594,0.3919119107701334,0.0020872455259422517
pilot_defended_seed1835086199,1835086199,70,1.0,1.0,0.4,220,True,0.6299999999999999,True,True,0.20766153314633526,0.21240517038116682,0.02590666985053951,0.26986267537442965,0.26760633766712727,0.016557613580401642
pilot_defended_seed1835086199,1835086199,71,0.8240000000000001,0.6,0.8,226,True,0.6599999999999998,True,True,0.11772174546044022,0.17317457560778587,0.010908637729055383,0.2928031335135992,0.32055781794400345,0.08483408974511596
pilot_defended_seed1835086199,1835086199,72,0.95,0.6,1.0,232,True,0.6899999999999997,True,True,0.05546256508771079,0.17398713626395917,0.06744749673047001,0.3263761785173942,0.29635605399819887,0.08037056940226692
pilot_defended_seed1835086199,1835086199,73,0.614,0.6,0.2,232,True,0.7199999999999996,True,True,0.0639051775337883,0.2311824749907925,0.07679142055207828,0.27098302960660364,0.2903820052847161,0.06675589203202127
pilot_defended_seed1835086199,1835086199,74,0.2,0.2,0.0,233,True,0.7499999999999996,True,True,0.2215142366796869,0.2772871776088723,0.033513073708166904,0.24453658402750733,0.2111975922526296,0.01195133572313703
pilot_defended_seed1835086199,1835086199,75,0.42400000000000004,0.2,0.8,237,True,0.7799999999999995,True,True,0.11826331496090567,0.20370377983183383,0.03488607282585939,0.26074665961242477,0.28388720538494067,0.09851296738403571
pilot_defended_seed1835086199,1835086199,76,0.656,0.6,0.4,239,True,0.8099999999999994,True,True,0.1905717755395857,0.23894222129224232,0.020490540484861222,0.380513798501406,0.16741927412662405,0.00206239005528082
pilot_defended_seed1835086199,1835086199,77,0.6,0.6,0.0,250,True,0.8399999999999993,True,True,0.10286916128402956,0.22045036295565357,0.012638187113811499,0.3609496008214811,0.26369866465536895,0.03939402316965529
pilot_defended_seed1835086199,1835086199,78,1.0,1.0,0.2,245,True,0.8699999999999992,True,True,0.06038041061424979,0.2778375828534164,0.038608396184916176,0.36600948265598043,0.23144961146672938,0.025714516224707912
pilot_defended_seed1835086199,1835086199,79,0.326,0.2,0.6,245,True,0.8999999999999991,True,True,0.19466064368337788,0.18235630356895133,0.06949250373391166,0.281871618337411,0.22782077979846824,0.0437981508778799
pilot_defended_seed1835086199,1835086199,80,0.42400000000000004,0.2,0.8,247,True,0.929999999999999,True,True,0.2496372506030573,0.2532479114709651,0.08210127317927093,0.138503418178321,0.2723693032074211,0.004140843360964573
pilot_defended_seed1835086199,1835086199,81,0.8,0.8,0.0,248,True,0.9599999999999991,True,True,0.13112754468424814,0.15600494846102303,0.03405754162128807,0.3868690533531319,0.25546952159677894,0.036471390283529755
pilot_defended_seed1835086199,1835086199,82,0.014000000000000002,0.0,0.2,246,True,0.9899999999999991,True,True,0.11209183480498365,0.16010738891062223,0.08042246140724217,0.37552685443050987,0.25923375273006566,0.01261770771657642
pilot_defended_seed1835086199,1835086199,83,0.2,0.2,0.0,250,True,1.0199999999999991,True,True,0.2009032983345102,0.19270732548670005,0.06259462423403461,0.2307073674782069,0.2723933846553462,0.04069399981120212
pilot_defended_seed1835086199,1835086199,84,0.2,0.2,0.0,248,True,1.0499999999999992,True,True,0.22451032841910573,0.15357563869312657,0.0584990090523869,0.29121713547013744,0.25158933764569164,0.020608550719551654
pilot_defended_seed1835086199,1835086199,85,0.6,0.6,0.0,252,True,1.0799999999999992,True,True,0.11685842622593517,0.17217326658006069,0.09848045238720038,0.23921724245618048,0.318964039013583,0.05430657333704026
pilot_defended_seed1835086199,1835086199,86,1.0,0.8,1.0,254,True,1.1099999999999992,True,True,0.20015644322295129,0.1696554532858689,0.04725644007087262,0.35035487790315406,0.21573359628873093,0.016843189228422262
pilot_defended_seed1835086199,1835086199,87,0.526,0.4,0.6,256,True,1.1399999999999992,True,True,0.013842660693508873,0.24009417470853042,0.0023272852695471764,0.28784388305596315,0.4515550538981926,0.004336942374257734
pilot_defended_seed1835086199,1835086199,88,0.41400000000000003,0.4,0.2,257,True,1.1699999999999993,True,True,0.03070365469683902,0.17313425824182077,0.11112840491989977,0.35940035748979443,0.3142352568041657,0.011398067847480427
pilot_defended_seed1835086199,1835086199,89,1.0,1.0,0.2,258,True,1.1999999999999993,True,True,0.02650747925346109,0.1963713047448564,0.19093140126761582,0.27879309960624316,0.30358441260093094,0.0038123025268924963
pilot_defended_seed1835086199,1835086199,90,0.75,0.4,1.0,257,True,1.2299999999999993,True,True,0.16528058388231495,0.17315923420313792,0.027321562691033287,0.2962140538648809,0.23760919865182664,0.10041536670680627
pilot_defended_seed1835086199,1835086199,91,1.0,1.0,0.2,254,True,1.2599999999999993,True,True,0.21840415095490442,0.16536983662623028,0.10101477988191929,0.259372941142757,0.1454631436792088,0.11037514771498011
pilot_defended_seed1835086199,1835086199,92,0.95,0.6,1.0,248,True,1.2899999999999994,True,True,0.22153506178491858,0.16945352909550457,0.027402101854598612,0.264154240968552,0.29440811925661103,0.023046947039815285
pilot_defended_seed1835086199,1835086199,93,0.8140000000000001,0.8,0.2,245,True,1.3199999999999994,True,True,0.10759097494012973,0.20213181781794845,0.01996480303324797,0.2487334732186932,0.37593493438646586,0.045643996603514765
pilot_defended_seed1835086199,1835086199,94,0.656,0.6,0.4,245,True,1.3499999999999994,True,True,0.19807073496856303,0.15825137975389283,0.10946893262276636,0.28104100840369467,0.23170675597826795,0.021461188272815148
pilot_defended_seed1835086199,1835086199,95,0.126,0.0,0.6,246,True,1.3799999999999994,True,True,0.235507837083187,0.21582746102256026,0.0038885359110127143,0.16299943766657815,0.35558172448794834,0.026195003828713648
pilot_defended_seed1835086199,1835086199,96,1.0,1.0,0.2,242,True,1.4099999999999995,True,True,0.13010554435121444,0.1815502202104007,0.06425024920231347,0.2317051119009887,0.26980859594186934,0.12258027839321338
pilot_defended_seed1835086199,1835086199,97,0.326,0.2,0.6,239,True,1.4399999999999995,True,True,0.1457555208372199,0.20193825095718862,0.05990732108568829,0.24644070062863582,0.34068957952255097,0.0052686269687165195
pilot_defended_seed1835086199,1835086199,98,1.0,1.0,0.2,243,True,1.4699999999999995,True,True,0.15108798840977827,0.1603304203715909,0.1050149782729132,0.244477728637588,0.2622933996662138,0.07679548464191605
pilot_defended_seed1835086199,1835086199,99,0.126,0.0,0.6,239,True,1.4999999999999996,True,True,0.17118097987785447,0.16993271468579957,0.04161590802310598,0.20699180321773256,0.3055512946465445,0.10472729954896293
pilot_defended_seed1835086199,1835086199,100,0.8560000000000001,0.8,0.4,238,True,1.5299999999999996,True,True,0.1354506135930537,0.18736877122320456,0.071066078006939,0.2306780781646611,0.2946598108457723,0.08077664816636947
pilot_defended_seed1835086199,1835086199,101,0.614,0.6,0.2,242,True,1.5599999999999996,True,True,0.21284726257734748,0.22359730179751894,0.02674517081900271,0.23248086173855115,0.28398156237220984,0.02034784069537001
pilot_defended_seed1835086199,1835086199,102,1.0,1.0,0.8,233,True,1.5899999999999996,True,True,0.183630884823841,0.15075944351288306,0.08680487271795165,0.2742367363813817,0.25586268936459794,0.0487053731993448
pilot_defended_seed1835086199,1835086199,103,0.0,0.0,0.0,233,True,1.6199999999999997,True,True,0.13502757578993174,0.1791286567269512,0.03697583335733031,0.2295935643976474,0.32075379327829295,0.09852057644984653
pilot_defended_seed1835086199,1835086199,104,0.8560000000000001,0.8,0.4,230,True,1.6499999999999997,True,True,0.1131288840087857,0.19609903325402558,0.16968177354322697,0.2969117738364601,0.21821974916736808,0.005958786190133571
pilot_defended_seed1835086199,1835086199,105,0.614,0.6,0.2,231,True,1.6799999999999997,True,True,0.14801148993266233,0.1794960604276262,0.07299207338835553,0.3175061706393191,0.19520758422375212,0.08678662138828473
pilot_defended_seed1835086199,1835086199,106,0.0,0.0,0.0,230,True,1.7099999999999997,True,True,0.060890182456709546,0.18707065725138974,0.16944898225346028,0.22901276927879313,0.3202010611523576,0.03337634760728976
pilot_defended_seed1835086199,1835086199,107,0.326,0.2,0.6,238,True,1.7399999999999998,True,True,0.044967137387470366,0.17757977912243986,0.008366458176367482,0.2289876595225174,0.45408168480491795,0.08601728098628703
pilot_defended_seed1835086199,1835086199,108,0.95,0.6,1.0,237,True,1.7699999999999998,True,True,0.25085779581307094,0.17201294339066042,0.11274445221251697,0.23301239286230355,0.22477500247353002,0.006597413247918028
pilot_defended_seed1835086199,1835086199,109,0.256,0.2,0.4,236,True,1.7999999999999998,True,True,0.10799014094686757,0.19461597916108211,0.016739317797074525,0.2793513125225474,0.3929254716185663,0.008377777953862162
pilot_defended_seed1835086199,1835086199,110,0.126,0.0,0.6,236,True,1.8299999999999998,True,True,0.091643986124211,0.233075109388478,0.1130593237544842,0.20860537644206914,0.3231615090354572,0.030454695255300444
pilot_defended_seed1835086199,1835086199,111,0.526,0.4,0.6,231,True,1.8599999999999999,True,True,0.14989821083752325,0.15732733677261831,0.011501397430462695,0.27882015686479794,0.40213328401966864,0.0003196140749292354
pilot_defended_seed1835086199,1835086199,112,0.75,0.4,1.0,230,True,1.89,True,True,0.0902939194501705,0.23756102117494585,0.1610900668131069,0.20783775253124268,0.27416211726236406,0.02905512276817002
pilot_defended_seed1835086199,1835086199,113,0.8,0.8,0.0,236,True,1.92,True,True,0.12149314983450635,0.1770455259269619,0.04519571989463824,0.30364126382356227,0.33357819240618836,0.019046148114142774
pilot_defended_seed1835086199,1835086199,114,0.456,0.4,0.4,236,True,1.95,True,True,0.133207022701722,0.2552266220436647,0.03279755735234183,0.3320340517744009,0.235212857593195,0.011521888534675565
pilot_defended_seed1835086199,1835086199,115,0.256,0.2,0.4,235,True,1.9799999999999998,True,True,0.14616359507272358,0.2846418183844279,0.032169127157100144,0.2835917375305665,0.2316727237946488,0.021760998060533124
pilot_defended_seed1835086199,1835086199,116,0.014000000000000002,0.0,0.2,236,True,2.01,True,True,0.16132235690701585,0.1583920150669629,0.02990075680040533,0.25613369086937415,0.3139487327713575,0.08030244758488435
pilot_defended_seed1835086199,1835086199,117,0.526,0.4,0.6,235,True,2.04,True,True,0.040891736821265456,0.15656301081339877,0.02191421226577281,0.30355768255637827,0.45875964252921353,0.018313715013971173
pilot_defended_seed1835086199,1835086199,118,0.926,0.8,0.6,236,True,2.0700000000000003,True,True,0.2995418322503311,0.15119148201763966,0.021731819123010723,0.29989536914772047,0.21675808510757,0.01088141235372817
pilot_defended_seed1835086199,1835086199,119,0.526,0.4,0.6,241,True,2.1000000000000005,True,True,0.016838933996301736,0.19077241213885773,0.0026021865969845146,0.4574473557017339,0.3235202683793329,0.00881884318678917
pilot_defended_seed1835086199,1835086199,120,0.656,0.6,0.4,244,True,2.130000000000001,True,True,0.2967619952475143,0.2370348388411155,0.04587854661239175,0.1492933479235812,0.2674013489268518,0.0036299224485455356
pilot_defended_seed1835086199,1835086199,121,0.456,0.4,0.4,245,True,2.160000000000001,True,True,0.07104776271634665,0.1977479335037416,0.0004460403752446058,0.4212600099673127,0.25993821220476,0.04956004123259451
pilot_defended_seed1835086199,1835086199,122,0.614,0.6,0.2,245,True,2.1900000000000013,True,True,0.015065216388693356,0.21552219063644198,0.021101114673869475,0.2925779698098662,0.28020240138581587,0.17553110710531303
pilot_defended_seed1835086199,1835086199,123,1.0,1.0,0.4,245,True,2.2200000000000015,True,True,0.10985544640964605,0.24524905558775853,0.03238761391587386,0.25908660136510836,0.27079335218111644,0.08262793054049665
pilot_defended_seed1835086199,1835086199,124,0.014000000000000002,0.0,0.2,238,True,2.2500000000000018,True,True,0.2320135032881219,0.2705832741967219,0.03895963062418992,0.23219816197638005,0.22453073820752853,0.0017146917070577797
pilot_defended_seed1835086199,1835086199,125,0.8,0.8,0.0,239,True,2.280000000000002,True,True,0.17145805346129858,0.2011991417533451,0.011305109832154336,0.21355346916885184,0.36568608044241124,0.03679814534193899
pilot_defended_seed1835086199,1835086199,126,0.42400000000000004,0.2,0.8,245,True,2.3100000000000023,True,True,0.026708480144295048,0.1599486587885748,0.02520114974214811,0.29883659896765086,0.4522773666639954,0.03702774569333586
pilot_defended_seed1835086199,1835086199,127,1.0,1.0,0.2,248,True,2.3400000000000025,True,True,0.1279118235490003,0.16692555015406543,0.09246539641313177,0.3327646296624249,0.2507502159738428,0.029182384247534776
pilot_defended_seed1835086199,1835086199,128,0.656,0.6,0.4,250,True,2.3700000000000028,True,True,0.03454053698215683,0.35798422456136025,0.0013359514458304448,0.25692521980869026,0.30603575771085845,0.04317830949110385
pilot_defended_seed1835086199,1835086199,129,0.926,0.8,0.6,246,True,2.400000000000003,True,True,0.13022225404554094,0.18473607800919717,0.05222575608233193,0.24493820116268825,0.29252505152466796,0.09535265917557371
pilot_defended_seed1835086199,1835086199,130,1.0,1.0,0.6,250,True,2.4300000000000033,True,True,0.2466148244370287,0.2500196880237892,0.05009606138144293,0.17489256210139986,0.25646128966392734,0.02191557439241212
pilot_defended_seed1835086199,1835086199,131,0.8240000000000001,0.6,0.8,249,True,2.4600000000000035,True,True,0.09253958023267984,0.16551059592599335,0.024001760911825203,0.27384244408184594,0.32660359688549584,0.11750202196215988
pilot_defended_seed1835086199,1835086199,132,0.326,0.2,0.6,248,True,2.4900000000000038,True,True,0.3003653226205985,0.16180990876038664,0.002464408960685569,0.22951189223731652,0.2808441245876913,0.025004342833321397
